"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"BIGKAT _ P77 _ Left _ 2",-6.52639162711626,-79.5150342742347,954.363579023236,-28.3149721827748,-15.1805331973139,977.95616722537
"BIGKAT _ P77 _ Left _ 2",-6.51968789582711,-79.5161686469498,954.375123122574,-28.3125053068693,-15.1846169048179,977.966013303526
"BIGKAT _ P77 _ Left _ 2",-6.51494686404626,-79.5170643207295,954.383579611922,-28.3131994932132,-15.1878773000109,977.977109144684
"BIGKAT _ P77 _ Left _ 2",-6.51494450598515,-79.5172795101632,954.384143818887,-28.3185478520102,-15.1886656462602,977.986266970653
"BIGKAT _ P77 _ Left _ 2",-6.52244043948811,-79.5163451537792,954.371887753481,-28.3293911183422,-15.1852036645651,977.989320526366
"BIGKAT _ P77 _ Left _ 2",-6.53941095600806,-79.5138701169162,954.343037632687,-28.3454405258642,-15.1759951785913,977.981956832293
"BIGKAT _ P77 _ Left _ 2",-6.56624823477795,-79.5096466298351,954.296342888908,-28.3649922316038,-15.1602812025621,977.960941539308
"BIGKAT _ P77 _ Left _ 2",-6.60118263296992,-79.5037107914372,954.234115010603,-28.3850162190818,-15.1383955791293,977.92550154585
"BIGKAT _ P77 _ Left _ 2",-6.64020715327329,-79.4963056877182,954.16247565988,-28.4017407750893,-15.1118570012699,977.878468566347
"BIGKAT _ P77 _ Left _ 2",-6.67769116439509,-79.4877064822485,954.090503741278,-28.4116997712536,-15.0830776270681,977.826698414805
"BIGKAT _ P77 _ Left _ 2",-6.70763709133906,-79.4779125716509,954.028327297419,-28.4129842284336,-15.0547002045683,977.780344756198
"BIGKAT _ P77 _ Left _ 2",-6.72522473043637,-79.4663021426207,953.984642235349,-28.4062329380602,-15.0287607483462,977.750840578703
"BIGKAT _ P77 _ Left _ 2",-6.72809229909534,-79.4514505360943,953.964438758684,-28.3948398887284,-15.0059962063159,977.747897572117
"BIGKAT _ P77 _ Left _ 2",-6.71689463609807,-79.431342164822,953.967730265715,-28.3840397453683,-14.9855648734593,977.776341239116
"BIGKAT _ P77 _ Left _ 2",-6.69500421029357,-79.4040634637406,953.989799769223,-28.3789583023254,-14.965262304112,977.833934136194
"BIGKAT _ P77 _ Left _ 2",-6.66753831379018,-79.3687887879197,954.022982544523,-28.3822660396994,-14.9421631160746,977.911228263832
"BIGKAT _ P77 _ Left _ 2",-6.64004807719036,-79.3266446021962,954.059421599786,-28.3924848747273,-14.913573483394,977.993813208286
"BIGKAT _ P77 _ Left _ 2",-6.61723080406933,-79.2810244440447,954.093776843396,-28.4039414415837,-14.8781390633195,978.066343818727
"BIGKAT _ P77 _ Left _ 2",-6.60200928268219,-79.2371343368704,954.124804520152,-28.4086963074186,-14.8368268818176,978.116930540964
"BIGKAT _ P77 _ Left _ 2",-6.59524313898156,-79.2008592951356,954.155168210191,-28.3997843590806,-14.7933756000617,978.140252331079
"BIGKAT _ P77 _ Left _ 2",-6.59611737884352,-79.1773205528958,954.189566180532,-28.3743613897478,-14.7538782723241,978.138244861705
"BIGKAT _ P77 _ Left _ 2",-6.60291289355209,-79.1696296031288,954.231861606759,-28.3353210814887,-14.7254953820603,978.118239928508
"BIGKAT _ P77 _ Left _ 2",-6.61362564756577,-79.1782760221058,954.282207428763,-28.2906166160842,-14.7147138205288,978.089486465264
"BIGKAT _ P77 _ Left _ 2",-6.62601197130415,-79.2013305521153,954.335217743072,-28.2505115626493,-14.7257761457559,978.059537152677
"BIGKAT _ P77 _ Left _ 2",-6.63707546698514,-79.2353090227593,954.380023818626,-28.2238471282904,-14.7597802376975,978.031823704551
"BIGKAT _ P77 _ Left _ 2",-6.64248157161463,-79.2762799141012,954.402480876593,-28.2148116508686,-14.8146283221448,978.005064760524
"BIGKAT _ P77 _ Left _ 2",-6.63656802183572,-79.3207407572711,954.388994762133,-28.2214808303866,-14.8857022853317,977.974390898937
"BIGKAT _ P77 _ Left _ 2",-6.61336599673164,-79.3659624300734,954.330758502884,-28.2366620709055,-14.966978602865,977.933596148295
"BIGKAT _ P77 _ Left _ 2",-6.568474769969,-79.409803119509,954.226943913928,-28.2506521722935,-15.0522754577152,977.877768338635
"BIGKAT _ P77 _ Left _ 2",-6.50108850504766,-79.4502749921131,954.085721369562,-28.2547960718008,-15.1363878405268,977.80552312752
"BIGKAT _ P77 _ Left _ 2",-6.41529513377966,-79.4852855227685,953.922774194598,-28.2444906479531,-15.2159361797403,977.720115391803
"BIGKAT _ P77 _ Left _ 2",-6.32003010859718,-79.5128932531136,953.757866326657,-28.2205808568468,-15.2897889428693,977.62897329693
"BIGKAT _ P77 _ Left _ 2",-6.22757919191938,-79.5321114888913,953.610582947799,-28.1887890250081,-15.3589646478098,977.541728938783
"BIGKAT _ P77 _ Left _ 2",-6.15101266462996,-79.5438968157448,953.496428237875,-28.1575902283742,-15.4260492006874,977.467384286514
"BIGKAT _ P77 _ Left _ 2",-6.10123091129098,-79.5517191484571,953.424172978886,-28.1354759322635,-15.4943356938474,977.411580189279
"BIGKAT _ P77 _ Left _ 2",-6.08438873136469,-79.5612162456725,953.394867211469,-28.1286325159039,-15.5669478172239,977.374884613111
"BIGKAT _ P77 _ Left _ 2",-6.10038307057029,-79.5788406321708,953.402403977469,-28.1397140772704,-15.6461042381949,977.352609786242
"BIGKAT _ P77 _ Left _ 2",-6.14286070434404,-79.6098786164801,953.435190542158,-28.1678390229041,-15.7325686363722,977.336099278994
"BIGKAT _ P77 _ Left _ 2",-6.20083757982643,-79.6565472265268,953.478516711408,-28.2094641040045,-15.8253121925086,977.314950067778
"BIGKAT _ P77 _ Left _ 2",-6.26154175571303,-79.716914337726,953.51736826717,-28.2595554208296,-15.921436579493,977.279456956628
"BIGKAT _ P77 _ Left _ 2",-6.31361006696237,-79.7850723508736,953.53936054838,-28.312539452901,-16.0164113379934,977.222762333357
"BIGKAT _ P77 _ Left _ 2",-6.34954081437122,-79.8524636952509,953.537192530485,-28.3628245751307,-16.1046721433848,977.142543957515
"BIGKAT _ P77 _ Left _ 2",-6.3665752174958,-79.9098254481607,953.509919738905,-28.4050460232115,-16.180566640564,977.042175620161
"BIGKAT _ P77 _ Left _ 2",-6.36590638589736,-79.9491048459797,953.462685523938,-28.4343741572239,-16.2394823943915,976.931091289155
"BIGKAT _ P77 _ Left _ 2",-6.35089324520298,-79.9648503308064,953.405189583534,-28.4471259289988,-16.2788151067106,976.823951918854
"BIGKAT _ P77 _ Left _ 2",-6.32530211964997,-79.9548335589249,953.349634743583,-28.4416159776023,-16.2983792266965,976.738415817342
"BIGKAT _ P77 _ Left _ 2",-6.29234261091313,-79.9198999085532,953.308821473801,-28.4188998979339,-16.3000402339159,976.691741865784
