"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"BIGKAT _ C06 _ Left _ 2",71.847857762585,68.6653016215747,1360.11155756509,68.4006978849014,82.4860970238906,1363.71482831225
"BIGKAT _ C06 _ Left _ 2",71.8476738093752,68.6599307907993,1360.10251475151,68.4003308061657,82.4880484114031,1363.7122433599
"BIGKAT _ C06 _ Left _ 2",71.8434869072548,68.6635126156875,1360.100760702,68.3883401299224,82.4792427358207,1363.67465563874
"BIGKAT _ C06 _ Left _ 2",71.8337497693252,68.6802996821468,1360.11122786309,68.3614129308706,82.4552135211801,1363.59188883123
"BIGKAT _ C06 _ Left _ 2",71.8173221138597,68.7130503625325,1360.13776685525,68.3183858353461,82.4128338956731,1363.45987574949
"BIGKAT _ C06 _ Left _ 2",71.7937059990858,68.761867982646,1360.18168148946,68.2610350846002,82.3511892494537,1363.28298655107
"BIGKAT _ C06 _ Left _ 2",71.7631196864806,68.8234987926008,1360.24049255995,68.1941330382615,82.2719500999396,1363.07434852524
"BIGKAT _ C06 _ Left _ 2",71.7263914803351,68.8914697733907,1360.30739566848,68.1245384029662,82.1790487070536,1362.85362576245
"BIGKAT _ C06 _ Left _ 2",71.6847600586822,68.9572353331119,1360.37183687853,68.0594525014322,82.0777804256689,1362.64278867613
"BIGKAT _ C06 _ Left _ 2",71.6397024132318,69.0121240333455,1360.42147005074,68.0044140222443,81.973779059977,1362.46142860391
"BIGKAT _ C06 _ Left _ 2",71.5928162140394,69.0494864554332,1360.44536708689,67.9618407697506,81.8723683440019,1362.3233099105
"BIGKAT _ C06 _ Left _ 2",71.5456927797296,69.066277663632,1360.43760865477,67.9307357894237,81.7784631975375,1362.23492178337
"BIGKAT _ C06 _ Left _ 2",71.4997812609164,69.063508962025,1360.39966427944,67.907627883723,81.6967380058514,1362.19566749084
"BIGKAT _ C06 _ Left _ 2",71.4563488517784,69.0454886410166,1360.34014365094,67.8882473340464,81.6315843163944,1362.19894633163
"BIGKAT _ C06 _ Left _ 2",71.4165679665241,69.0182639580781,1360.27185375713,67.8691657445164,81.5866035167049,1362.23373036048
"BIGKAT _ C06 _ Left _ 2",71.3815827784498,68.9879111059191,1360.20763463903,67.848756523535,81.5638141655333,1362.28661371249
"BIGKAT _ C06 _ Left _ 2",71.3523959095079,68.9592239532986,1360.15689177629,67.8272472156208,81.563026826099,1362.3442311171
"BIGKAT _ C06 _ Left _ 2",71.3296052120902,68.9350620162168,1360.123956317,67.8060834036202,81.581758109069,1362.39557115125
"BIGKAT _ C06 _ Left _ 2",71.3131723947697,68.9163333362563,1360.10829372269,67.7870512795723,81.6157484715633,1362.43354924534
"BIGKAT _ C06 _ Left _ 2",71.3023733659896,68.9024211221767,1360.10592053637,67.7715484947139,81.6598720992335,1362.45546587184
"BIGKAT _ C06 _ Left _ 2",71.2959505920916,68.8918158027763,1360.11126168888,67.7601925594093,81.7091208594096,1362.46241578522
"BIGKAT _ C06 _ Left _ 2",71.2923905042526,68.8827440211731,1360.11884016278,67.7527733991015,81.7593908027932,1362.45802612746
"BIGKAT _ C06 _ Left _ 2",71.2902216621808,68.873654113878,1360.1244418134,67.7484522456818,81.8079214273401,1362.44699031546
"BIGKAT _ C06 _ Left _ 2",71.28824972677,68.8634951412533,1360.12564321073,67.7460755200762,81.8533671465423,1362.43378843351
"BIGKAT _ C06 _ Left _ 2",71.2856852212619,68.8517932025151,1360.12177760612,67.7444865490081,81.8955769436039,1362.42182849915
"BIGKAT _ C06 _ Left _ 2",71.2821599559623,68.8385731372244,1360.11352128132,67.742757055316,81.9352068555055,1362.41307592492
"BIGKAT _ C06 _ Left _ 2",71.277656763324,68.8241930017296,1360.10231225709,67.740305423968,81.9732936469918,1362.40810642006
"BIGKAT _ C06 _ Left _ 2",71.2723910166656,68.8091566463085,1360.08978456303,67.7369067552325,82.0108900873377,1362.40644130094
"BIGKAT _ C06 _ Left _ 2",71.266682667304,68.7939536332064,1360.07733976934,67.7326240329354,82.0488192648339,1362.40700402492
"BIGKAT _ C06 _ Left _ 2",71.2608485018481,68.7789537500288,1360.06590792778,67.7276992228607,82.0875621854608,1362.40855965364
"BIGKAT _ C06 _ Left _ 2",71.2551310921205,68.764362325935,1360.05589089224,67.7224404569931,82.1272596056463,1362.41004600814
"BIGKAT _ C06 _ Left _ 2",71.249667914359,68.7502268803774,1360.04724228432,67.7171312404739,82.1677902162675,1362.41075811308
"BIGKAT _ C06 _ Left _ 2",71.2444942961104,68.7364771256813,1360.03962232846,67.7119746502025,82.2088827063531,1362.41039231816
"BIGKAT _ C06 _ Left _ 2",71.239568470936,68.7229786151874,1360.03256876781,67.7070736438232,82.2502254766774,1362.40898565682
"BIGKAT _ C06 _ Left _ 2",71.2348059193669,68.7095835886741,1360.02564031669,67.7024402203135,82.2915500464647,1362.40679794395
"BIGKAT _ C06 _ Left _ 2",71.230112259073,68.6961684798478,1360.01850925014,67.6980220702463,82.3326778543642,1362.40418162227
"BIGKAT _ C06 _ Left _ 2",71.2254077481261,68.6826539343519,1360.01099867214,67.6937350960266,82.3735317110364,1362.40147260583
"BIGKAT _ C06 _ Left _ 2",71.2206405899201,68.6690084538647,1360.00307386795,67.689492605687,82.4141207078381,1362.39891993694
"BIGKAT _ C06 _ Left _ 2",71.2157896528691,68.6552401063088,1359.994804445,67.685225689447,82.4545105233067,1362.39665760784
"BIGKAT _ C06 _ Left _ 2",71.2108594013447,68.6413820002172,1359.98631516672,67.6808930350241,82.4947905116642,1362.39471133411
"BIGKAT _ C06 _ Left _ 2",71.2058706862373,68.6274767936374,1359.97774017272,67.6764813718755,82.5350460194445,1362.39302752222
"BIGKAT _ C06 _ Left _ 2",71.2008508010818,68.6135640322226,1359.96918979588,67.6719994583101,82.5753404837504,1362.39151078124
"BIGKAT _ C06 _ Left _ 2",71.1958252793078,68.5996722558638,1359.96073339414,67.6674690403309,82.6157082007175,1362.39005879294
"BIGKAT _ C06 _ Left _ 2",71.1908127201831,68.5858161175385,1359.95239691416,67.6629157898193,82.656155966426,1362.3885875434
"BIGKAT _ C06 _ Left _ 2",71.1858228353265,68.5719975520962,1359.94417100236,67.6583622677483,82.6966703742453,1362.38704433568
"BIGKAT _ C06 _ Left _ 2",71.1808571210183,68.5582094304558,1359.93602445016,67.6538238454828,82.7372273136057,1362.38540958104
"BIGKAT _ C06 _ Left _ 2",71.1759111615524,68.5444400777904,1359.92791823481,67.6493075524262,82.7778008299499,1362.38369057009
"BIGKAT _ C06 _ Left _ 2",71.1709775213159,68.5306773605046,1359.91981680535,67.6448131706519,82.8183695611305,1362.38191120075
"BIGKAT _ C06 _ Left _ 2",71.1660483856498,68.516911559905,1359.91169495929,67.6403356102649,82.8589200825029,1362.38010127204
"BIGKAT _ C06 _ Left _ 2",71.1611174370558,68.5031367751339,1359.90354017929,67.6358676215021,82.8994474003257,1362.37828789025
"BIGKAT _ C06 _ Left _ 2",71.1561807906413,68.4893510125177,1359.89535136363,67.6314021264988,82.9399533943529,1362.37649024105
"BIGKAT _ C06 _ Left _ 2",71.1512370814113,68.475555364973,1359.88713539625,67.6269337683509,82.9804442112562,1362.37471782064
"BIGKAT _ C06 _ Left _ 2",71.1462869576048,68.4617527617783,1359.87890302513,67.6224595787061,83.0209275224255,1362.3729714113
"BIGKAT _ C06 _ Left _ 2",71.1413322865899,68.4479467126682,1359.87066520212,67.6179788932067,83.0614102965545,1362.37124569934
"BIGKAT _ C06 _ Left _ 2",71.1363753460059,68.4341403356479,1359.86243056287,67.6134927701634,83.1018974157026,1362.36953241875
