"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"BIGKAT _ C15 _ Left _ 4",-91.4567214875811,117.189454596859,1349.26829271719,-96.1919262469534,185.589016298716,1375.5437100436
"BIGKAT _ C15 _ Left _ 4",-91.4734785696182,117.183596609718,1349.27175221552,-96.2024282446049,185.599418235964,1375.54542565885
"BIGKAT _ C15 _ Left _ 4",-91.4930266857301,117.17661832194,1349.26846385629,-96.2124778383433,185.595565167114,1375.54389461493
"BIGKAT _ C15 _ Left _ 4",-91.510995286954,117.170575522412,1349.25670264567,-96.2182211251633,185.569330638829,1375.53790552458
"BIGKAT _ C15 _ Left _ 4",-91.5218380334528,117.168441051,1349.23695809032,-96.2151345184187,185.514282072227,1375.52709786728
"BIGKAT _ C15 _ Left _ 4",-91.5201727436005,117.173727246702,1349.21290343599,-96.199028477853,185.427649439102,1375.51251000379
"BIGKAT _ C15 _ Left _ 4",-91.5025886641158,117.189835930014,1349.19175920231,-96.1673341055828,185.311770875907,1375.49698102386
"BIGKAT _ C15 _ Left _ 4",-91.4693918778764,117.219241453061,1349.18360510612,-96.1203685856592,185.174460600302,1375.48525948897
"BIGKAT _ C15 _ Left _ 4",-91.4254977251296,117.262710418839,1349.19937148743,-96.0621574428461,185.028056823194,1375.48371914331
"BIGKAT _ C15 _ Left _ 4",-91.3797347008795,117.318833971108,1349.24772115231,-96.0003714142319,184.887371523977,1375.49963645222
"BIGKAT _ C15 _ Left _ 4",-91.3423796328722,117.384132679083,1349.3316760219,-95.9450753273513,184.767088642264,1375.53998125929
"BIGKAT _ C15 _ Left _ 4",-91.3216154296996,117.453813473203,1349.44619810392,-95.9063310361013,184.679162736018,1375.60963508021
"BIGKAT _ C15 _ Left _ 4",-91.3202888905485,117.522938417801,1349.57772338308,-95.8912064874645,184.630601576432,1375.709099204
"BIGKAT _ C15 _ Left _ 4",-91.3344028954099,117.587511950709,1349.70608473378,-95.901215963498,184.621945063085,1375.83227914053
"BIGKAT _ C15 _ Left _ 4",-91.3540996319872,117.645034589119,1349.80859494684,-95.9313343820964,184.646821685032,1375.96556492372
"BIGKAT _ C15 _ Left _ 4",-91.3667949370306,117.694399032889,1349.86532272932,-95.9712689085155,184.692950995104,1376.089468987
"BIGKAT _ C15 _ Left _ 4",-91.3612173617314,117.735360372384,1349.86401770712,-96.0087260995049,184.74466515528,1376.18311048306
"BIGKAT _ C15 _ Left _ 4",-91.3308662040905,117.767948861822,1349.80315931292,-96.0334253620096,184.78650209376,1376.23027710606
"BIGKAT _ C15 _ Left _ 4",-91.2758209506381,117.792092350015,1349.69227812791,-96.0401452275958,184.806963236952,1376.22466270948
"BIGKAT _ C15 _ Left _ 4",-91.2025356656458,117.80753474219,1349.54960478338,-96.0294525308092,184.801404173156,1376.17193652009
"BIGKAT _ C15 _ Left _ 4",-91.1218561607877,117.81401906372,1349.39776967701,-96.0058011505689,184.773280609422,1376.08756343835
"BIGKAT _ C15 _ Left _ 4",-91.0458820964284,117.81165676519,1349.25859636674,-95.973932419244,184.733428217478,1375.99116788921
"BIGKAT _ C15 _ Left _ 4",-90.9845892162821,117.801346979254,1349.14826499228,-95.9354150156248,184.697501387681,1375.89983710363
"BIGKAT _ C15 _ Left _ 4",-90.9433356180872,117.785013258104,1349.07431186168,-95.8872520383696,184.682032219878,1375.82325063494
"BIGKAT _ C15 _ Left _ 4",-90.922183715865,117.765394183333,1349.03557628042,-95.82359895883,184.699826757554,1375.76256776483
"BIGKAT _ C15 _ Left _ 4",-90.917223401949,117.745277337318,1349.02505412208,-95.7401250104576,184.755667935512,1375.71308129866
"BIGKAT _ C15 _ Left _ 4",-90.9231788047288,117.726351555386,1349.03428507007,-95.6391221410192,184.843561204654,1375.66880577522
"BIGKAT _ C15 _ Left _ 4",-90.9360657722668,117.708053028009,1349.05721421285,-95.5328406920339,184.946942724092,1375.62649441438
"BIGKAT _ C15 _ Left _ 4",-90.9547699547097,117.686746298388,1349.09175561136,-95.4430532762265,185.043166507316,1375.58753459167
"BIGKAT _ C15 _ Left _ 4",-90.9810393799636,117.655372184924,1349.13838374875,-95.3961985308961,185.112923461939,1375.55804598221
"BIGKAT _ C15 _ Left _ 4",-91.0181903410431,117.603459826912,1349.19644386665,-95.41484579489,185.153827183958,1375.54875390486
"BIGKAT _ C15 _ Left _ 4",-91.0693785171081,117.517224743656,1349.25979192432,-95.5071029615302,185.195397313678,1375.57582548491
"BIGKAT _ C15 _ Left _ 4",-91.1363549688725,117.379394487427,1349.31346462072,-95.6560937125321,185.310787209452,1375.66236623554
"BIGKAT _ C15 _ Left _ 4",-91.2192581996614,117.168460544631,1349.33245064783,-95.8121045414949,185.619824784774,1375.83907371633
"BIGKAT _ C15 _ Left _ 4",-91.317378601916,116.857299404913,1349.28267683539,-95.8902721737452,186.279002873637,1376.14241672673
"BIGKAT _ C15 _ Left _ 4",-91.4302594380496,116.411542722976,1349.12360967189,-95.7761254373749,187.457140260644,1376.60949904251
"BIGKAT _ C15 _ Left _ 4",-91.5583087930311,115.788549044979,1348.81188684688,-95.3396278650078,189.300054023614,1377.27014842362
"BIGKAT _ C15 _ Left _ 4",-91.7024236838847,114.938013454531,1348.30590609355,-94.4560551321073,191.892402643669,1378.13836568001
"BIGKAT _ C15 _ Left _ 4",-91.8627526525009,113.804975176616,1347.57147784189,-93.0300072171748,195.227627320159,1379.20622505059
"BIGKAT _ C15 _ Left _ 4",-92.0372674006506,112.335488185365,1346.5881422431,-91.0179579559763,199.195468360332,1380.4427959478
"BIGKAT _ C15 _ Left _ 4",-92.2209828498095,110.48482729689,1345.35506182497,-88.4451550213394,203.590820998862,1381.7987288595
"BIGKAT _ C15 _ Left _ 4",-92.4063767271462,108.227674686499,1343.89503843712,-85.4135148636051,208.140798563003,1383.21481939785
"BIGKAT _ C15 _ Left _ 4",-92.5850043178841,105.568801894143,1342.25523774147,-82.0973905728647,212.542859636446,1384.63143552281
"BIGKAT _ C15 _ Left _ 4",-92.749799000036,102.551339252119,1340.50363266712,-78.7243137577456,216.50697860294,1385.99597865424
"BIGKAT _ C15 _ Left _ 4",-92.8972184719157,99.2588200487266,1338.72094910361,-75.5402799622963,219.796407610386,1387.26715567536
"BIGKAT _ C15 _ Left _ 4",-93.0281798324398,95.808189159751,1336.98878878222,-72.7650742741431,222.261426762154,1388.4164456486
"BIGKAT _ C15 _ Left _ 4",-93.1468080682259,92.3341498440577,1335.37560299658,-70.5498246573629,223.859114626934,1389.42788862094
"BIGKAT _ C15 _ Left _ 4",-93.2568094336806,88.9689674323592,1333.9234099223,-68.9508659341152,224.653216004972,1390.29733711568
"BIGKAT _ C15 _ Left _ 4",-93.3566581650267,85.8238019594364,1332.63906555095,-67.9280502219653,224.79350551112,1391.03182643451
"BIGKAT _ C15 _ Left _ 4",-93.4358289316926,82.9767700034643,1331.49351244302,-67.365320939254,224.480907450006,1391.64881667757
"BIGKAT _ C15 _ Left _ 4",-93.4741269277678,80.4701150026991,1330.43033920983,-67.1037119133834,223.928535148553,1392.17434186289
"BIGKAT _ C15 _ Left _ 4",-93.4448089584771,78.3156338925762,1329.38186634483,-66.975770622397,223.32797950224,1392.63926798759
"BIGKAT _ C15 _ Left _ 4",-93.3205218587524,76.5049546164668,1328.28818401043,-66.8338875775656,222.826355005474,1393.07368771488
"BIGKAT _ C15 _ Left _ 4",-93.0799815277282,75.0200843198522,1327.11334805543,-66.5691032593717,222.515570487745,1393.5003064875
"BIGKAT _ C15 _ Left _ 4",-92.7131317896737,73.8403366556019,1325.85381201809,-66.1194964023876,222.432590288647,1393.9284117015
"BIGKAT _ C15 _ Left _ 4",-92.2231972778373,72.9441166395948,1324.53689461453,-65.4686967127344,222.568120135987,1394.35070432704
"BIGKAT _ C15 _ Left _ 4",-91.6252949361416,72.3069179400323,1323.21069736473,-64.6366196107185,222.880585304905,1394.74523822769
"BIGKAT _ C15 _ Left _ 4",-90.9425531003915,71.8986424233546,1321.92972443294,-63.6661884506785,223.312069831568,1395.0831487334
"BIGKAT _ C15 _ Left _ 4",-90.2013569434515,71.6830242035199,1320.74107183977,-62.6103894590504,223.803030419171,1395.34013625268
"BIGKAT _ C15 _ Left _ 4",-89.4271555839491,71.6199898375552,1319.67459541572,-61.5227659302841,224.303227662005,1395.50743710624
"BIGKAT _ C15 _ Left _ 4",-88.641625330743,71.6697334605037,1318.73845706303,-60.4521428955407,224.777506464184,1395.59778541153
"BIGKAT _ C15 _ Left _ 4",-87.8614263937869,71.7964807361431,1317.92006653952,-59.4404227883911,225.206564214625,1395.64385929157
"BIGKAT _ C15 _ Left _ 4",-87.0984739033376,71.9705466524649,1317.19163515469,-58.5216005365458,225.584092784367,1395.68980419652
"BIGKAT _ C15 _ Left _ 4",-86.3614299273125,72.1685077537655,1316.51886640196,-57.7206545823471,225.912193079217,1395.77905333809
