"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"OPTOTRAK _ C15 _ Left _ 3",-107.839579715431,226.98897152701,-2438.92651964174,-54.6545893500915,318.51796102101,-2520.39898596087
"OPTOTRAK _ C15 _ Left _ 3",-107.852610137001,226.952150179221,-2438.96795423074,-54.6589193783332,318.477949257168,-2520.42079704431
"OPTOTRAK _ C15 _ Left _ 3",-107.870104556317,226.907650161113,-2439.02288401199,-54.6654494352988,318.432539772743,-2520.44911161754
"OPTOTRAK _ C15 _ Left _ 3",-107.891299226746,226.858202859253,-2439.09020565327,-54.674166129486,318.387153873831,-2520.48244668018
"OPTOTRAK _ C15 _ Left _ 3",-107.914915176336,226.806952361537,-2439.16778074202,-54.6846468730105,318.34805277809,-2520.51824301365
"OPTOTRAK _ C15 _ Left _ 3",-107.939356873231,226.756843864161,-2439.25267997514,-54.6959496559132,318.321220987897,-2520.55288271424
"OPTOTRAK _ C15 _ Left _ 3",-107.962934909889,226.710246372553,-2439.34127608018,-54.7065341311642,318.311304004582,-2520.58170251597
"OPTOTRAK _ C15 _ Left _ 3",-107.984068603269,226.668944402306,-2439.42912792515,-54.7142642947092,318.320851108139,-2520.59907517888
"OPTOTRAK _ C15 _ Left _ 3",-108.001451350862,226.634444858555,-2439.51082320825,-54.7165712246451,318.350028292292,-2520.59875256718
"OPTOTRAK _ C15 _ Left _ 3",-108.014170584787,226.608389886751,-2439.5801249955,-54.7108512487626,318.396871088211,-2520.57468601308
"OPTOTRAK _ C15 _ Left _ 3",-108.021771629289,226.59282904588,-2439.63073234038,-54.6951168116525,318.458031080884,-2520.52239902455
"OPTOTRAK _ C15 _ Left _ 3",-108.0242589117,226.590192767735,-2439.65768042706,-54.6688073294096,318.529826711956,-2520.4407202479
"OPTOTRAK _ C15 _ Left _ 3",-108.022039980653,226.602955593645,-2439.65902475756,-54.6335385849598,318.609285111813,-2520.3333994107
"OPTOTRAK _ C15 _ Left _ 3",-108.015826032611,226.633095811611,-2439.63720166262,-54.5934814081729,318.694826724073,-2520.20995713768
