"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"OPTOTRAK _ P74 _ Left _ 4",-235.039821673692,77.8079994120199,-2525.27258298536,-167.517171680065,123.273463819952,-2556.98338406538
"OPTOTRAK _ P74 _ Left _ 4",-235.151569580393,77.6852382461373,-2525.41466355376,-167.648840758861,123.107901971165,-2557.15098635382
"OPTOTRAK _ P74 _ Left _ 4",-235.273165552454,77.5431891024419,-2525.56143080977,-167.791249180318,122.915999343636,-2557.32468723101
"OPTOTRAK _ P74 _ Left _ 4",-235.390528731971,77.3946961524338,-2525.69201617429,-167.929021584922,122.712015865905,-2557.48019704172
"OPTOTRAK _ P74 _ Left _ 4",-235.488450543786,77.254880810538,-2525.78541514827,-168.046658861754,122.511717659359,-2557.5930985451
"OPTOTRAK _ P74 _ Left _ 4",-235.553087662422,77.1388862213026,-2525.82448450068,-168.131402693732,122.329820681087,-2557.64340667172
"OPTOTRAK _ P74 _ Left _ 4",-235.574157856321,77.0598613744189,-2525.79918497477,-168.175252947006,122.178282875219,-2557.61906679833
"OPTOTRAK _ P74 _ Left _ 4",-235.546477063973,77.0275746468371,-2525.70840388065,-168.17569871386,122.065845008758,-2557.51764373381
"OPTOTRAK _ P74 _ Left _ 4",-235.470627671504,77.0478140898252,-2525.56009426962,-168.135157465055,121.998732426454,-2557.34604754668
"OPTOTRAK _ P74 _ Left _ 4",-235.352650981426,77.1225373870907,-2525.3698389208,-168.059465139674,121.982049294591,-2557.11864704834
"OPTOTRAK _ P74 _ Left _ 4",-235.202759792594,77.2506007377475,-2525.15820315348,-167.955943983125,122.021207346792,-2556.85440334922
"OPTOTRAK _ P74 _ Left _ 4",-235.033223808672,77.4288163219832,-2524.94735477353,-167.831590988203,122.122742282249,-2556.57369380499
"OPTOTRAK _ P74 _ Left _ 4",-234.855799208583,77.653052325837,-2524.75746048191,-167.69181684415,122.294061692181,-2556.29536156002
"OPTOTRAK _ P74 _ Left _ 4",-234.679293570279,77.919092735069,-2524.60340856698,-167.539971561583,122.542004503218,-2556.03434089617
"OPTOTRAK _ P74 _ Left _ 4",-234.507953840277,78.2230273871341,-2524.492466708,-167.377662040213,122.870510280165,-2555.8000785832
"OPTOTRAK _ P74 _ Left _ 4",-234.341215259217,78.5610658840806,-2524.4234452863,-167.205646288771,123.27808012099,-2555.59591334589
"OPTOTRAK _ P74 _ Left _ 4",-234.17493953053,78.9288548541286,-2524.38767232162,-167.024937327451,123.755900545728,-2555.41951327014
"OPTOTRAK _ P74 _ Left _ 4",-234.003748221777,79.320569664576,-2524.37160860499,-166.837720293231,124.287373120191,-2555.26431545109
"OPTOTRAK _ P74 _ Left _ 4",-233.823660097149,79.7281664384259,-2524.36042399455,-166.647793658226,124.84935728554,-2555.12166755838
"OPTOTRAK _ P74 _ Left _ 4",-233.634152347572,80.1411610690637,-2524.34155592277,-166.460443332502,125.414876917268,-2554.98315945893
"OPTOTRAK _ P74 _ Left _ 4",-233.439009087668,80.5471475081143,-2524.30732489116,-166.281854712306,125.9566218587,-2554.84259402113
"OPTOTRAK _ P74 _ Left _ 4",-233.245767129649,80.9330279570318,-2524.25606301953,-166.118280090057,126.450449147247,-2554.69720769362
"OPTOTRAK _ P74 _ Left _ 4",-233.064030617768,81.2866838815918,-2524.19173360198,-165.97518663421,126.878215164613,-2554.5480096464
"OPTOTRAK _ P74 _ Left _ 4",-232.903247626616,81.5986526411253,-2524.12243860103,-165.85655226719,127.229501545172,-2554.39932479647
"OPTOTRAK _ P74 _ Left _ 4",-232.770641973385,81.8633454364297,-2524.05837304027,-165.76440400098,127.502028242269,-2554.25773533389
"OPTOTRAK _ P74 _ Left _ 4",-232.669863388659,82.0794633060952,-2524.00970047415,-165.698632308167,127.700763646977,-2554.13064674336
"OPTOTRAK _ P74 _ Left _ 4",-232.600616887231,82.2495149812491,-2523.98462453261,-165.657069883914,127.835965123983,-2554.02471592919
"OPTOTRAK _ P74 _ Left _ 4",-232.559180591566,82.3786395887679,-2523.98778016842,-165.635791071819,127.92060045513,-2553.94438854746
"OPTOTRAK _ P74 _ Left _ 4",-232.539470988816,82.4731663009361,-2524.01906752438,-165.629569589136,127.967750456494,-2553.89078197724
"OPTOTRAK _ P74 _ Left _ 4",-232.534259684355,82.539391061266,-2524.07317265639,-165.632431428349,127.988599778632,-2553.86111726725
"OPTOTRAK _ P74 _ Left _ 4",-232.536262591062,82.5828979306495,-2524.14010364297,-165.63825901915,127.991445908967,-2553.84886717119
"OPTOTRAK _ P74 _ Left _ 4",-232.538999613833,82.6084884282439,-2524.20694801818,-165.641430487859,127.981832054965,-2553.84473469829
"OPTOTRAK _ P74 _ Left _ 4",-232.537447743944,82.6205416772576,-2524.2607000311,-165.637487693642,127.963550040804,-2553.83844893393
"OPTOTRAK _ P74 _ Left _ 4",-232.528533292033,82.6235061330811,-2524.29156353404,-165.623796097275,127.939992449108,-2553.82113611919
"OPTOTRAK _ P74 _ Left _ 4",-232.511452079339,82.6222308732102,-2524.29582686197,-165.600094013811,127.915243705844,-2553.7877593231
"OPTOTRAK _ P74 _ Left _ 4",-232.487735154649,82.6219358879245,-2524.27738671257,-165.568765056414,127.894421935383,-2553.73893665497
"OPTOTRAK _ P74 _ Left _ 4",-232.460954308094,82.627755294167,-2524.24730847813,-165.534652742966,127.883096336048,-2553.6814569117
"OPTOTRAK _ P74 _ Left _ 4",-232.436008635158,82.6439452617264,-2524.22137021497,-165.504302102014,127.88600539764,-2553.62708519513
"OPTOTRAK _ P74 _ Left _ 4",-232.418034604764,82.6729977936138,-2524.21616429868,-165.484657477051,127.90562246289,-2553.58975578795
"OPTOTRAK _ P74 _ Left _ 4",-232.411112152233,82.7149770894213,-2524.24480472419,-165.481430046676,127.941201464484,-2553.58180503371
"OPTOTRAK _ P74 _ Left _ 4",-232.41706791311,82.7673416295883,-2524.31344046771,-165.497513004183,127.988722689932,-2553.6102757757
"OPTOTRAK _ P74 _ Left _ 4",-232.434745564907,82.8253500739647,-2524.41954788462,-165.53190216222,128.041737353438,-2553.67438797679
"OPTOTRAK _ P74 _ Left _ 4",-232.460051857212,82.8829566563449,-2524.55244340526,-165.579521568233,128.0927141809,-2553.7649927979
"OPTOTRAK _ P74 _ Left _ 4",-232.486877973586,82.9339610109885,-2524.69581838163,-165.632143854571,128.134344868487,-2553.86628003835
"OPTOTRAK _ P74 _ Left _ 4",-232.508708958229,82.9731237540757,-2524.83158144477,-165.680281251301,128.160419968046,-2553.95935627342
"OPTOTRAK _ P74 _ Left _ 4",-232.520480841895,82.9970052527731,-2524.94404059426,-165.715601671101,128.166215339948,-2554.02676995299
"OPTOTRAK _ P74 _ Left _ 4",-232.520115367377,83.0044211955772,-2525.02346838816,-165.733204720204,128.14863239751,-2554.0568015066
"OPTOTRAK _ P74 _ Left _ 4",-232.509206234825,82.9965653917805,-2525.06829113394,-165.733066572712,128.106439256239,-2554.04641318939
"OPTOTRAK _ P74 _ Left _ 4",-232.492565338986,82.9769185699292,-2525.08545167043,-165.720172257572,128.040787907231,-2554.00210537283
"OPTOTRAK _ P74 _ Left _ 4",-232.476719062667,82.9509941686118,-2525.08886590483,-165.703252400069,127.955822865552,-2553.9384440669
"OPTOTRAK _ P74 _ Left _ 4",-232.467841073837,82.9258419807742,-2525.09628358723,-165.692485047223,127.858897897567,-2553.87458992943
"OPTOTRAK _ P74 _ Left _ 4",-232.46983916745,82.9091735664053,-2525.12521754544,-165.696834161304,127.759925901461,-2553.82964783695
"OPTOTRAK _ P74 _ Left _ 4",-232.483253641884,82.908075051862,-2525.18884146625,-165.721761686906,127.669737793699,-2553.81795485025
"OPTOTRAK _ P74 _ Left _ 4",-232.505286713194,82.9275006604309,-2525.29278724336,-165.767875017862,127.597810572206,-2553.84545884929
"OPTOTRAK _ P74 _ Left _ 4",-232.530824955749,82.9689574803918,-2525.43356290163,-165.830758199838,127.550059550841,-2553.90808860605
"OPTOTRAK _ P74 _ Left _ 4",-232.55395887747,83.0298470708128,-2525.59891639693,-165.901912589597,127.527410367555,-2553.99251673624
"OPTOTRAK _ P74 _ Left _ 4",-232.569396967953,83.103764489549,-2525.77000607851,-165.970490765037,127.525601146302,-2554.07908197876
"OPTOTRAK _ P74 _ Left _ 4",-232.573321864163,83.1817462355761,-2525.9248260855,-166.025378061573,127.53627329609,-2554.14605426071
"OPTOTRAK _ P74 _ Left _ 4",-232.563533036696,83.2541556655999,-2526.04207900551,-166.057157380665,127.549056909314,-2554.17410193431
"OPTOTRAK _ P74 _ Left _ 4",-232.539023090257,83.3127231033662,-2526.10466638985,-166.059572599789,127.554137822148,-2554.14987002383
"OPTOTRAK _ P74 _ Left _ 4",-232.499334520451,83.3522600987384,-2526.10218205604,-166.030262774098,127.544726597985,-2554.06795613579
"OPTOTRAK _ P74 _ Left _ 4",-232.444081759678,83.3717042572294,-2526.03213657086,-165.970734573215,127.518907423471,-2553.93111274066
"OPTOTRAK _ P74 _ Left _ 4",-232.372895938584,83.3743435947445,-2525.89995456475,-165.88571794128,127.480484965171,-2553.7490074511
"OPTOTRAK _ P74 _ Left _ 4",-232.285814138985,83.3672458306371,-2525.71796308936,-165.78215600727,127.438632427252,-2553.5361541927
"OPTOTRAK _ P74 _ Left _ 4",-232.183900078278,83.3600411292185,-2525.50362679371,-165.668089915032,127.406351313415,-2553.30960195365
"OPTOTRAK _ P74 _ Left _ 4",-232.06976367366,83.363274197255,-2525.27725316468,-165.551628088025,127.397974809567,-2553.08672203989
"OPTOTRAK _ P74 _ Left _ 4",-231.947691795607,83.3865750222088,-2525.05936612038,-165.440084562457,127.426170120588,-2552.88319161399
"OPTOTRAK _ P74 _ Left _ 4",-231.823264850018,83.4369225761848,-2524.86797320563,-165.339286963755,127.499078043832,-2552.71120450187
"OPTOTRAK _ P74 _ Left _ 4",-231.702518172246,83.5172961164443,-2524.7160250198,-165.2530252152,127.618297770785,-2552.57803043009
"OPTOTRAK _ P74 _ Left _ 4",-231.590842152803,83.6259969194801,-2524.60943779969,-165.182636438267,127.778306684132,-2552.4851369709
"OPTOTRAK _ P74 _ Left _ 4",-231.491880636585,83.7568424445044,-2524.54606056666,-165.126772555668,127.967572243923,-2552.42807067989
"OPTOTRAK _ P74 _ Left _ 4",-231.406694140881,83.9002713071523,-2524.5158735391,-165.081437440401,128.171138561718,-2552.39717571868
"OPTOTRAK _ P74 _ Left _ 4",-231.333415213473,84.0451777701098,-2524.50250139753,-165.040378365698,128.374017957022,-2552.37907995005
"OPTOTRAK _ P74 _ Left _ 4",-231.267537895497,84.1810810997154,-2524.48586130439,-164.995860680018,128.564462427404,-2552.35873673606
"OPTOTRAK _ P74 _ Left _ 4",-231.202843250044,84.3001081146246,-2524.4455203132,-164.939759146721,128.736229055958,-2552.32167635973
"OPTOTRAK _ P74 _ Left _ 4",-231.132776164095,84.3982937121436,-2524.36417207587,-164.864797094307,128.88926532042,-2552.25602360551
"OPTOTRAK _ P74 _ Left _ 4",-231.051911539684,84.4758946600387,-2524.23057769628,-164.765695832246,129.028702212282,-2552.15384800458
"OPTOTRAK _ P74 _ Left _ 4",-230.957076480112,84.5366957484243,-2524.04135496325,-164.639991366038,129.162503513039,-2552.01157105499
"OPTOTRAK _ P74 _ Left _ 4",-230.847793112744,84.5865528149988,-2523.80116464316,-164.488333089746,129.298471016668,-2551.82941498049
"OPTOTRAK _ P74 _ Left _ 4",-230.725940884646,84.6315888902495,-2523.52114314617,-164.314176802992,129.441485183677,-2551.6101390287
"OPTOTRAK _ P74 _ Left _ 4",-230.59479890277,84.676521556177,-2523.21583261533,-164.122905842338,129.591805686166,-2551.35747807823
"OPTOTRAK _ P74 _ Left _ 4",-230.457813616685,84.7235535789148,-2522.89928189704,-163.920555371414,129.744922483421,-2551.07472119143
"OPTOTRAK _ P74 _ Left _ 4",-230.31748930367,84.7721073375084,-2522.58131407163,-163.712450721507,129.892908530163,-2550.7637556958
"OPTOTRAK _ P74 _ Left _ 4",-230.174711181677,84.8194540621653,-2522.26502738792,-163.502134096585,130.026708723971,-2550.42473686177
"OPTOTRAK _ P74 _ Left _ 4",-230.028624884426,84.86203800316,-2521.94631299407,-163.290878226751,130.138560725596,-2550.05640443554
"OPTOTRAK _ P74 _ Left _ 4",-229.876996376678,84.897087028026,-2521.61558062477,-163.077878806871,130.223864217421,-2549.65695512853
"OPTOTRAK _ P74 _ Left _ 4",-229.716849706409,84.924001260176,-2521.26118189059,-162.860981246669,130.282157124284,-2549.22526013084
"OPTOTRAK _ P74 _ Left _ 4",-229.545162717016,84.9450812378024,-2520.87346834038,-162.637653553492,130.317206053742,-2548.76211522316
"OPTOTRAK _ P74 _ Left _ 4",-229.359469253185,84.9654009958427,-2520.44823691968,-162.405919609028,130.336439849888,-2548.27120309993
"OPTOTRAK _ P74 _ Left _ 4",-229.158316005817,84.9919548184708,-2519.98859611498,-162.165078381249,130.350024364645,-2547.75956668271
"OPTOTRAK _ P74 _ Left _ 4",-228.941597989539,85.0324570573724,-2519.50492931377,-161.916165854914,130.36983231418,-2547.23758113238
"OPTOTRAK _ P74 _ Left _ 4",-228.710812143507,85.0942393799856,-2519.01333804691,-161.662184597079,130.408464924356,-2546.71855316073
"OPTOTRAK _ P74 _ Left _ 4",-228.469222460792,85.1835556116925,-2518.53336913688,-161.408107202317,130.47837551633,-2546.21808101007
"OPTOTRAK _ P74 _ Left _ 4",-228.221863392208,85.3053486369574,-2518.08578076812,-161.160606708464,130.591043262111,-2545.7531947609
"OPTOTRAK _ P74 _ Left _ 4",-227.975281180607,85.4632820945563,-2517.69067798442,-160.927459296841,130.756068698862,-2545.34117330951
