"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"OPTOTRAK _ C15 _ Right _ 2",238.662047918338,-186.726966714166,-2372.69835652634,353.987677049,-158.826344729136,-2464.55786558023
"OPTOTRAK _ C15 _ Right _ 2",238.665894012821,-186.716438322127,-2372.69560638557,353.989902237136,-158.827545001622,-2464.56166460548
"OPTOTRAK _ C15 _ Right _ 2",238.666919378581,-186.702704730245,-2372.68533541329,353.985381132818,-158.82363186318,-2464.56196684505
"OPTOTRAK _ C15 _ Right _ 2",238.663799102575,-186.687292384455,-2372.66716216772,353.972802597322,-158.814822349848,-2464.5583509383
"OPTOTRAK _ C15 _ Right _ 2",238.655906152358,-186.672502268509,-2372.64245851858,353.952470507041,-158.802911260422,-2464.55150831309
"OPTOTRAK _ C15 _ Right _ 2",238.643626111579,-186.661173765416,-2372.61444336592,353.926571657011,-158.791080502447,-2464.543253657
"OPTOTRAK _ C15 _ Right _ 2",238.628388976146,-186.656366421657,-2372.58786140535,353.898955892135,-158.783257428484,-2464.53618318004
"OPTOTRAK _ C15 _ Right _ 2",238.61238050033,-186.660975439646,-2372.56825984026,353.874435973872,-158.783225923455,-2464.53309028524
"OPTOTRAK _ C15 _ Right _ 2",238.598026665811,-186.677281869462,-2372.560960028,353.857764971041,-158.793755104248,-2464.53632272138
"OPTOTRAK _ C15 _ Right _ 2",238.587423860146,-186.706458898825,-2372.56990016361,353.852540446473,-158.815934263681,-2464.54723602757
"OPTOTRAK _ C15 _ Right _ 2",238.581888999616,-186.748080484283,-2372.59657110695,353.860300645693,-158.848801286026,-2464.56583034381
"OPTOTRAK _ C15 _ Right _ 2",238.581744878074,-186.799706053824,-2372.63927513895,353.880035721526,-158.889321687856,-2464.59062519296
"OPTOTRAK _ C15 _ Right _ 2",238.586362227774,-186.856684202845,-2372.69293160147,353.908252767543,-158.932786675435,-2464.61882658829
"OPTOTRAK _ C15 _ Right _ 2",238.594384042281,-186.912407686226,-2372.74962116197,353.93960577748,-158.973648198067,-2464.64681301926
"OPTOTRAK _ C15 _ Right _ 2",238.604005162659,-186.959235014909,-2372.79993184313,353.967942307171,-159.006662571769,-2464.67088146486
"OPTOTRAK _ C15 _ Right _ 2",238.613201163111,-186.990070013499,-2372.8349190811,353.987487925785,-159.028060411643,-2464.68809159425
"OPTOTRAK _ C15 _ Right _ 2",238.619877737366,-187.000239281798,-2372.84822012411,353.993869256267,-159.036421188551,-2464.69699285696
"OPTOTRAK _ C15 _ Right _ 2",238.621991665692,-186.989052271615,-2372.83772865867,353.984785749267,-159.033035824434,-2464.69804533004
"OPTOTRAK _ C15 _ Right _ 2",238.617726050568,-186.960447412126,-2372.80631903319,353.960293930425,-159.021704884687,-2464.69362616465
"OPTOTRAK _ C15 _ Right _ 2",238.605764896323,-186.922416261386,-2372.76136675228,353.922747842808,-159.00803849165,-2464.68760457891
"OPTOTRAK _ C15 _ Right _ 2",238.585627967086,-186.885294876955,-2372.71313210608,353.876417993596,-158.998379321265,-2464.68454971456
"OPTOTRAK _ C15 _ Right _ 2",238.557954266705,-186.859331735206,-2372.67235735952,353.826778111906,-158.998524680153,-2464.68871724442
"OPTOTRAK _ C15 _ Right _ 2",238.524611764834,-186.852099161912,-2372.64762197982,353.779501297635,-159.012508701643,-2464.70304110804
"OPTOTRAK _ C15 _ Right _ 2",238.488561117625,-186.86634510957,-2372.64308394192,353.739334062958,-159.041749616914,-2464.72839112395
"OPTOTRAK _ C15 _ Right _ 2",238.453468890921,-186.898841090137,-2372.65719062885,353.709117798018,-159.084774864828,-2464.76329025257
"OPTOTRAK _ C15 _ Right _ 2",238.423120035615,-186.94064007563,-2372.68274771782,353.689220825404,-159.137527567682,-2464.80412710598
"OPTOTRAK _ C15 _ Right _ 2",238.400730286921,-186.978826615757,-2372.70838878777,353.677533770192,-159.194077275206,-2464.84574558092
"OPTOTRAK _ C15 _ Right _ 2",238.388321369835,-186.9993439927,-2372.72107142654,353.670030735018,-159.247531642708,-2464.88224151749
"OPTOTRAK _ C15 _ Right _ 2",238.386362943325,-186.990055661986,-2372.70890943219,353.661770906258,-159.291039584716,-2464.90784242771
"OPTOTRAK _ C15 _ Right _ 2",238.393839910328,-186.943129774295,-2372.66359605645,353.648126894231,-159.318834492553,-2464.91779367232
"OPTOTRAK _ C15 _ Right _ 2",238.408750843887,-186.856187615398,-2372.58188584888,353.625962900346,-159.32719551816,-2464.90914972041
"OPTOTRAK _ C15 _ Right _ 2",238.428854222256,-186.732187796792,-2372.46592984515,353.59445799536,-159.315089903816,-2464.88130706437
"OPTOTRAK _ C15 _ Right _ 2",238.45237263135,-186.578406050938,-2372.32254480749,353.555332788811,-159.284264974441,-2464.83611333009
"OPTOTRAK _ C15 _ Right _ 2",238.47840933758,-186.404971659862,-2372.16169649364,353.512424422901,-159.238743252161,-2464.77749476142
"OPTOTRAK _ C15 _ Right _ 2",238.506990661518,-186.223312640155,-2371.9946021808,353.470795717602,-159.183926747432,-2464.71071238625
"OPTOTRAK _ C15 _ Right _ 2",238.538814167364,-186.044705990037,-2371.83189598534,353.435718787843,-159.125665606944,-2464.64148449611
"OPTOTRAK _ C15 _ Right _ 2",238.574862228682,-185.87904185139,-2371.68223650888,353.411856511542,-159.069608433804,-2464.57523057672
"OPTOTRAK _ C15 _ Right _ 2",238.616018146719,-185.733905083841,-2371.55159798908,353.402816423444,-159.020968759566,-2464.51660332524
"OPTOTRAK _ C15 _ Right _ 2",238.662757321934,-185.614085324809,-2371.44330644728,353.411066954083,-158.98460744133,-2464.46933222075
"OPTOTRAK _ C15 _ Right _ 2",238.71494077454,-185.521568126911,-2371.35866114227,353.438044600234,-158.965130521581,-2464.43626304707
"OPTOTRAK _ C15 _ Right _ 2",238.771720109412,-185.455928689511,-2371.29775485986,353.48418188243,-158.966636986682,-2464.41939974791
"OPTOTRAK _ C15 _ Right _ 2",238.831548173244,-185.414927168135,-2371.26002071793,353.548633111297,-158.991923717508,-2464.41978816695
"OPTOTRAK _ C15 _ Right _ 2",238.892274748953,-185.395084533318,-2371.24423647771,353.628729337069,-159.041345712289,-2464.43722726947
"OPTOTRAK _ C15 _ Right _ 2",238.95130815809,-185.392116247557,-2371.24813155269,353.719529716069,-159.111904846091,-2464.46996826819
"OPTOTRAK _ C15 _ Right _ 2",239.005839896884,-185.401242139119,-2371.2680462303,353.813956749785,-159.197187879069,-2464.51463984211
