"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"BIGKAT _ P74 _ Left _ 2",21.428667099271,16.5528271968902,1161.45095831162,2.83655050283109,69.5548836498616,1185.81721641593
"BIGKAT _ P74 _ Left _ 2",21.4210266695705,16.5476986853641,1161.43624783672,2.83244124066837,69.5502059252794,1185.80624981043
"BIGKAT _ P74 _ Left _ 2",21.4158155458623,16.5460145868028,1161.40288308739,2.81814974948255,69.5549227761357,1185.7950876578
"BIGKAT _ P74 _ Left _ 2",21.416525021793,16.5505083293601,1161.34944987143,2.79201257176983,69.5733942234301,1185.78805765491
"BIGKAT _ P74 _ Left _ 2",21.4267778696787,16.5635412014225,1161.27814447929,2.75443878420317,69.6084717563609,1185.79064672147
"BIGKAT _ P74 _ Left _ 2",21.4494216081712,16.5863371073151,1161.19467880025,2.70824354464247,69.6603056932725,1185.80845757364
"BIGKAT _ P74 _ Left _ 2",21.4855120610756,16.6182777706455,1161.10684449283,2.65824896582257,69.7255604784391,1185.84566954471
"BIGKAT _ P74 _ Left _ 2",21.5334364362805,16.6564828754594,1161.02192512436,2.61006716794498,69.7973624918684,1185.90321846351
"BIGKAT _ P74 _ Left _ 2",21.588450219997,16.6958656033852,1160.94388756525,2.56833228429204,69.8660927376594,1185.97706297488
"BIGKAT _ P74 _ Left _ 2",21.6428733778768,16.7297549361268,1160.87176020916,2.53499972206676,69.92085657827,1186.05706701033
"BIGKAT _ P74 _ Left _ 2",21.6871301409359,16.7510457923988,1160.80018352817,2.50844265605674,69.9512940850091,1186.12717392264
"BIGKAT _ P74 _ Left _ 2",21.7116681407665,16.7536839259843,1160.72185063257,2.48380999064358,69.9494076423289,1186.16749471814
"BIGKAT _ P74 _ Left _ 2",21.7094420956011,16.7341123343287,1160.63047624316,2.4545772251409,69.9111518333104,1186.15840510626
"BIGKAT _ P74 _ Left _ 2",21.6781698934948,16.6921946844109,1160.52296898664,2.41471641199732,69.8375176160364,1186.08575813008
"BIGKAT _ P74 _ Left _ 2",21.6213604201089,16.6312457679171,1160.40033321511,2.36068135023441,69.7347931081174,1185.94545698042
"BIGKAT _ P74 _ Left _ 2",21.5475200417414,16.5571395532899,1160.26747355045,2.29249376868976,69.6137598844882,1185.74562124794
"BIGKAT _ P74 _ Left _ 2",21.4677808185948,16.4768170930374,1160.13211587505,2.21354682749098,69.4878575399441,1185.50549642645
"BIGKAT _ P74 _ Left _ 2",21.3928518743607,16.3966639974952,1160.00298414265,2.12922430704858,69.3706923751211,1185.25148040797
"BIGKAT _ P74 _ Left _ 2",21.3302855915045,16.3211446672643,1159.88765522337,2.0449144307388,69.2734690437526,1185.01156244297
"BIGKAT _ P74 _ Left _ 2",21.2827262558909,16.2519116828069,1159.7909138134,1.96423003688067,69.202908550475,1184.80988304653
"BIGKAT _ P74 _ Left _ 2",21.2474313997878,16.187504676358,1159.71437490079,1.88806762422926,69.1600699682162,1184.66298556474
"BIGKAT _ P74 _ Left _ 2",21.2170613611347,16.1237202964368,1159.65751144718,1.81466747650035,69.1403057169866,1184.57860343915
"BIGKAT _ P74 _ Left _ 2",21.181477677183,16.0546569389113,1159.61943137807,1.74040977859074,69.1343573615229,1184.55671892444
"BIGKAT _ P74 _ Left _ 2",21.1301174129087,15.9742559174804,1159.60024557067,1.66092242642725,69.130356307641,1184.59173317011
"BIGKAT _ P74 _ Left _ 2",21.0544764626417,15.8779735510003,1159.60098449,1.57213431211109,69.1163033911585,1184.6744827194
"BIGKAT _ P74 _ Left _ 2",20.9502283558642,15.7641616743774,1159.62192016598,1.47103740902949,69.0825118907841,1184.79349237091
"BIGKAT _ P74 _ Left _ 2",20.8184438360991,15.6348231720937,1159.66040449362,1.35607622411302,69.0234995944469,1184.93562922584
"BIGKAT _ P74 _ Left _ 2",20.6654385339589,15.4955673435971,1159.7099404912,1.22726644628202,68.938899799443,1185.08664674677
"BIGKAT _ P74 _ Left _ 2",20.5011609730701,15.3547669850476,1159.76154574776,1.08628030115774,68.8331658291412,1185.23197518305
"BIGKAT _ P74 _ Left _ 2",20.3366462260556,15.2221029800903,1159.8069565696,0.936687733079369,68.7141980822181,1185.35787714225
"BIGKAT _ P74 _ Left _ 2",20.1815374658879,15.1068337429462,1159.84190216647,0.784286797607722,68.5914317102519,1185.4529419472
"BIGKAT _ P74 _ Left _ 2",20.0426312075065,15.0161922639311,1159.86750961955,0.637209697554917,68.4741301992817,1185.5096865039
"BIGKAT _ P74 _ Left _ 2",19.9237724890613,14.9542768969331,1159.88905800433,0.505492289977994,68.3704101831195,1185.5256645638
"BIGKAT _ P74 _ Left _ 2",19.8266456685681,14.9216574214258,1159.91290253488,0.399974232313777,68.2869595272201,1185.50336979281
"BIGKAT _ P74 _ Left _ 2",19.751640017286,14.9156704859633,1159.94326332271,0.330530984906608,68.2289058270862,1185.4487987602
"BIGKAT _ P74 _ Left _ 2",19.6982040983276,14.9311420237996,1159.98031057478,0.303776287515827,68.1992529504136,1185.36944367034
"BIGKAT _ P74 _ Left _ 2",19.6646607557295,14.9612269538736,1160.02007141439,0.320718833688132,68.1978048367185,1185.27281957562
"BIGKAT _ P74 _ Left _ 2",19.6478940191554,14.9982250660832,1160.05587253862,0.375277066245529,68.2201839048205,1185.16612146995
"BIGKAT _ P74 _ Left _ 2",19.6433883332287,15.0344368438898,1160.08066576496,0.45458803663095,68.2578701186193,1185.05681345842
"BIGKAT _ P74 _ Left _ 2",19.6458679747325,15.0631708972356,1160.08949456953,0.541459488206585,68.2998259012509,1184.95344699032
"BIGKAT _ P74 _ Left _ 2",19.6504702175381,15.0798710287685,1160.08129357902,0.618428613086438,68.3354425834068,1184.86589106924
"BIGKAT _ P74 _ Left _ 2",19.6541295792258,15.0831207608217,1160.05925362808,0.67221506060706,68.357775102028,1184.80441171998
"BIGKAT _ P74 _ Left _ 2",19.6566775889248,15.0751779678502,1160.02945030911,0.69711436845452,68.3657486219565,1184.77771172493
"BIGKAT _ P74 _ Left _ 2",19.66110493728,15.0617665526265,1159.99832576602,0.696091241192355,68.3643517992814,1184.79081277314
"BIGKAT _ P74 _ Left _ 2",19.6726022089204,15.0510257797556,1159.97031949182,0.679058341340032,68.3626379951618,1184.84379445103
"BIGKAT _ P74 _ Left _ 2",19.6964568059828,15.0516770247596,1159.94680340158,0.658941356970313,68.370276289768,1184.93166580458
"BIGKAT _ P74 _ Left _ 2",19.7354600612496,15.0706245125581,1159.92660406062,0.647085864163574,68.3939680971453,1185.04482036319
"BIGKAT _ P74 _ Left _ 2",19.7878283568668,15.1104583941551,1159.90753974453,0.649745664338324,68.4349976682655,1185.16954773972
"BIGKAT _ P74 _ Left _ 2",19.8465630811545,15.1676465375228,1159.88808366984,0.666733136777124,68.488612310112,1185.2888507459
"BIGKAT _ P74 _ Left _ 2",19.9007051787038,15.2323279896514,1159.86844974642,0.692341424968535,68.5451815070247,1185.38428693522
"BIGKAT _ P74 _ Left _ 2",19.9382389861089,15.2902546450654,1159.85079372552,0.71792781387213,68.5925369984426,1185.43902702318
"BIGKAT _ P74 _ Left _ 2",19.9497112679199,15.3265661510027,1159.83855854639,0.735182840371072,68.618752197578,1185.44136607014
"BIGKAT _ P74 _ Left _ 2",19.9312749692326,15.3301631813344,1159.83517592225,0.738963500322939,68.6147787105147,1185.38753049688
"BIGKAT _ P74 _ Left _ 2",19.8860454558267,15.2970657860181,1159.84251984355,0.728696976831086,68.5765331909384,1185.28294570055
"BIGKAT _ P74 _ Left _ 2",19.8232857301021,15.2315846300751,1159.85976511467,0.707918782142488,68.5060695760242,1185.1415953507
"BIGKAT _ P74 _ Left _ 2",19.7557313652415,15.1450875050924,1159.88332656292,0.682348699191143,68.4114853302611,1184.98343849575
"BIGKAT _ P74 _ Left _ 2",19.6960028327312,15.05298163031,1159.90806981797,0.657528262692183,68.3053839513865,1184.83031185567
"BIGKAT _ P74 _ Left _ 2",19.6532744456692,14.9708776506694,1159.92929749472,0.637020612481529,68.2021019088217,1184.70141271919
"BIGKAT _ P74 _ Left _ 2",19.631120181199,14.9108742677827,1159.94468300067,0.621613265600179,68.1143438369162,1184.60983826011
"BIGKAT _ P74 _ Left _ 2",19.626949079541,14.8787785465844,1159.95548261231,0.609398816295532,68.0501296629963,1184.56123629252
"BIGKAT _ P74 _ Left _ 2",19.6329717821514,14.8729070664637,1159.96670239968,0.59641099916228,68.0109435418902,1184.55456428502
"BIGKAT _ P74 _ Left _ 2",19.6383508012292,14.8847896838441,1159.9861448794,0.577569869825229,67.9916912794871,1184.58402904155
"BIGKAT _ P74 _ Left _ 2",19.6320532679761,14.9016162189744,1160.02237986672,0.547773448024089,67.9825518129199,1184.64113077093
"BIGKAT _ P74 _ Left _ 2",19.6058611844834,14.9097697389293,1160.08183474098,0.503002176993766,67.9721718632925,1184.7162350532
"BIGKAT _ P74 _ Left _ 2",19.5569452136413,14.8984563609786,1160.16554635631,0.441376942366115,67.9511543907285,1184.79955723397
"BIGKAT _ P74 _ Left _ 2",19.4893788411977,14.8624114992057,1160.26659952162,0.364193476948867,67.9147011679432,1184.88151667918
"BIGKAT _ P74 _ Left _ 2",19.414024695895,14.8029686471511,1160.36954418426,0.276836361796522,67.8636660987531,1184.95247611643
"BIGKAT _ P74 _ Left _ 2",19.346466273061,14.7272923853659,1160.4527568389,0.189125907018129,67.8039194140039,1185.0023051019
"BIGKAT _ P74 _ Left _ 2",19.3031735626155,14.646108244391,1160.49371418163,0.114433936681598,67.7444362093894,1185.02063604914
"BIGKAT _ P74 _ Left _ 2",19.2968170832759,14.5706672060009,1160.47580809891,0.0672202824793657,67.6947366729028,1184.99842304645
"BIGKAT _ P74 _ Left _ 2",19.3322344565995,14.5098653510413,1160.39431340606,0.0594219388118773,67.6623220590591,1184.93044911266
"BIGKAT _ P74 _ Left _ 2",19.4045486357785,14.4683364769415,1160.25910235684,0.0968500801050653,67.6506931857305,1184.81754181026
"BIGKAT _ P74 _ Left _ 2",19.5002176009112,14.4459838847129,1160.0928259956,0.17692537513224,67.6584054091511,1184.66720075436
