"fileName","thumb_y","thumb_x","thumb_z","finger_y","finger_x","finger_z"
"BIGKAT _ P78 _ Right _ 3",2.05255360285026,-35.1559395664156,1177.41627793981,-11.4783256494404,43.2466917506587,1199.72111560402
"BIGKAT _ P78 _ Right _ 3",2.0380027713242,-35.1407673902717,1177.41422787449,-11.5005566857755,43.2650481467671,1199.75004797895
"BIGKAT _ P78 _ Right _ 3",2.01961563267436,-35.1353581767441,1177.4095912565,-11.509075016302,43.2873481413686,1199.75919539545
"BIGKAT _ P78 _ Right _ 3",2.00129480649168,-35.1477597182152,1177.40147105777,-11.4917956027019,43.3084237902362,1199.73143332245
"BIGKAT _ P78 _ Right _ 3",1.98870621715482,-35.1852271252416,1177.38882844803,-11.4372826876018,43.3210983790811,1199.65018853491
"BIGKAT _ P78 _ Right _ 3",1.98834758134141,-35.2522146734156,1177.3702994415,-11.3375700294073,43.317475070501,1199.50318929772
"BIGKAT _ P78 _ Right _ 3",2.00606697264752,-35.3486376191909,1177.34390524623,-11.1906957947791,43.2908893278707,1199.28590431353
"BIGKAT _ P78 _ Right _ 3",2.04540220422061,-35.4690830327982,1177.30676494953,-11.0020297601491,43.238042700455,1199.00355601236
"BIGKAT _ P78 _ Right _ 3",2.10637815460635,-35.6035098618138,1177.25503821487,-10.7836560845721,43.1605073668017,1198.6709246289
"BIGKAT _ P78 _ Right _ 3",2.18544153751531,-35.7395347790568,1177.18436320087,-10.5516418595419,43.0647106843776,1198.30991062429
"BIGKAT _ P78 _ Right _ 3",2.27682556274149,-35.865773222078,1177.09090942464,-10.3218118320269,42.9599443583101,1197.94561312601
"BIGKAT _ P78 _ Right _ 3",2.3749069085547,-35.9751953563793,1176.97283756029,-10.1053480595996,42.8548870505838,1197.60204308811
"BIGKAT _ P78 _ Right _ 3",2.47649031625876,-36.0673481318481,1176.83159263008,-9.90580874449044,42.7540754082644,1197.29839004749
"BIGKAT _ P78 _ Right _ 3",2.5818646300835,-36.1486196908422,1176.67233460388,-9.71882870970204,42.6559995912451,1197.04634131636
"BIGKAT _ P78 _ Right _ 3",2.69398579429118,-36.2302938857938,1176.50314827067,-9.53487707965706,42.5537804767881,1196.84874017317
"BIGKAT _ P78 _ Right _ 3",2.81600906837214,-36.3247988791214,1176.33327946449,-9.3442598804961,42.4381658982932,1196.69987479059
"BIGKAT _ P78 _ Right _ 3",2.94822944707131,-36.4412084834023,1176.17102949966,-9.14248457164822,42.3016137465942,1196.58752768569
"BIGKAT _ P78 _ Right _ 3",3.08588199406707,-36.5814945061554,1176.02191583909,-8.93370155790006,42.1419640761752,1196.49635648332
"BIGKAT _ P78 _ Right _ 3",3.21895780830908,-36.7389118332894,1175.88752689874,-8.73060972226271,41.964579562031,1196.41153355027
"BIGKAT _ P78 _ Right _ 3",3.33433089358167,-36.8991089531258,1175.76536799664,-8.55077463278613,41.7824653539026,1196.32144343339
"BIGKAT _ P78 _ Right _ 3",3.4194814017422,-37.0434553682897,1175.64981800018,-8.41095368469337,41.6144130667584,1196.21883866726
"BIGKAT _ P78 _ Right _ 3",3.46637958954729,-37.1532904246384,1175.53398335459,-8.3218749022569,41.4815815792442,1196.10069842259
"BIGKAT _ P78 _ Right _ 3",3.47395274948023,-37.2137185403289,1175.41190481171,-8.2856014552525,41.4032436302539,1195.96744347242
